id,date,country,store,product,num_sold
399,2010-01-05,Italy,Stickers for Less,Kerneler Dark Mode,580.0
400,2010-01-05,Italy,Premium Sticker Mart,Holographic Goose,225.0
401,2010-01-05,Italy,Premium Sticker Mart,Kaggle,1421.0
402,2010-01-05,Italy,Premium Sticker Mart,Kaggle Tiers,1150.0
403,2010-01-05,Italy,Premium Sticker Mart,Kerneler,572.0
404,2010-01-05,Italy,Premium Sticker Mart,Kerneler Dark Mode,753.0
405,2010-01-05,Kenya,Discount Stickers,Holographic Goose,
406,2010-01-05,Kenya,Discount Stickers,Kaggle,15.0
407,2010-01-05,Kenya,Discount Stickers,Kaggle Tiers,12.0
408,2010-01-05,Kenya,Discount Stickers,Kerneler,6.0
409,2010-01-05,Kenya,Discount Stickers,Kerneler Dark Mode,7.0
410,2010-01-05,Kenya,Stickers for Less,Holographic Goose,
411,2010-01-05,Kenya,Stickers for Less,Kaggle,29.0
412,2010-01-05,Kenya,Stickers for Less,Kaggle Tiers,26.0
413,2010-01-05,Kenya,Stickers for Less,Kerneler,12.0
414,2010-01-05,Kenya,Stickers for Less,Kerneler Dark Mode,16.0
415,2010-01-05,Kenya,Premium Sticker Mart,Holographic Goose,5.0
416,2010-01-05,Kenya,Premium Sticker Mart,Kaggle,34.0
417,2010-01-05,Kenya,Premium Sticker Mart,Kaggle Tiers,30.0
418,2010-01-05,Kenya,Premium Sticker Mart,Kerneler,16.0
419,2010-01-05,Kenya,Premium Sticker Mart,Kerneler Dark Mode,18.0
420,2010-01-05,Norway,Discount Stickers,Holographic Goose,206.0
421,2010-01-05,Norway,Discount Stickers,Kaggle,1348.0
422,2010-01-05,Norway,Discount Stickers,Kaggle Tiers,1117.0
423,2010-01-05,Norway,Discount Stickers,Kerneler,574.0
424,2010-01-05,Norway,Discount Stickers,Kerneler Dark Mode,711.0
425,2010-01-05,Norway,Stickers for Less,Holographic Goose,400.0
426,2010-01-05,Norway,Stickers for Less,Kaggle,2720.0
427,2010-01-05,Norway,Stickers for Less,Kaggle Tiers,2323.0
428,2010-01-05,Norway,Stickers for Less,Kerneler,1246.0
429,2010-01-05,Norway,Stickers for Less,Kerneler Dark Mode,1488.0
430,2010-01-05,Norway,Premium Sticker Mart,Holographic Goose,478.0
431,2010-01-05,Norway,Premium Sticker Mart,Kaggle,3008.0
432,2010-01-05,Norway,Premium Sticker Mart,Kaggle Tiers,2824.0
433,2010-01-05,Norway,Premium Sticker Mart,Kerneler,1471.0
434,2010-01-05,Norway,Premium Sticker Mart,Kerneler Dark Mode,1567.0
435,2010-01-05,Singapore,Discount Stickers,Holographic Goose,111.0
436,2010-01-05,Singapore,Discount Stickers,Kaggle,772.0
437,2010-01-05,Singapore,Discount Stickers,Kaggle Tiers,693.0
438,2010-01-05,Singapore,Discount Stickers,Kerneler,341.0
439,2010-01-05,Singapore,Discount Stickers,Kerneler Dark Mode,372.0
440,2010-01-05,Singapore,Stickers for Less,Holographic Goose,226.0
441,2010-01-05,Singapore,Stickers for Less,Kaggle,1364.0
442,2010-01-05,Singapore,Stickers for Less,Kaggle Tiers,1352.0
443,2010-01-05,Singapore,Stickers for Less,Kerneler,629.0
444,2010-01-05,Singapore,Stickers for Less,Kerneler Dark Mode,795.0
445,2010-01-05,Singapore,Premium Sticker Mart,Holographic Goose,264.0
446,2010-01-05,Singapore,Premium Sticker Mart,Kaggle,1536.0
447,2010-01-05,Singapore,Premium Sticker Mart,Kaggle Tiers,1410.0
448,2010-01-05,Singapore,Premium Sticker Mart,Kerneler,770.0
449,2010-01-05,Singapore,Premium Sticker Mart,Kerneler Dark Mode,962.0
450,2010-01-06,Canada,Discount Stickers,Holographic Goose,
451,2010-01-06,Canada,Discount Stickers,Kaggle,706.0
452,2010-01-06,Canada,Discount Stickers,Kaggle Tiers,648.0
453,2010-01-06,Canada,Discount Stickers,Kerneler,310.0
454,2010-01-06,Canada,Discount Stickers,Kerneler Dark Mode,350.0
455,2010-01-06,Canada,Stickers for Less,Holographic Goose,223.0
456,2010-01-06,Canada,Stickers for Less,Kaggle,1493.0
457,2010-01-06,Canada,Stickers for Less,Kaggle Tiers,1207.0
458,2010-01-06,Canada,Stickers for Less,Kerneler,618.0
459,2010-01-06,Canada,Stickers for Less,Kerneler Dark Mode,762.0
460,2010-01-06,Canada,Premium Sticker Mart,Holographic Goose,276.0
461,2010-01-06,Canada,Premium Sticker Mart,Kaggle,1592.0
462,2010-01-06,Canada,Premium Sticker Mart,Kaggle Tiers,1463.0
463,2010-01-06,Canada,Premium Sticker Mart,Kerneler,799.0
464,2010-01-06,Canada,Premium Sticker Mart,Kerneler Dark Mode,829.0
465,2010-01-06,Finland,Discount Stickers,Holographic Goose,107.0
466,2010-01-06,Finland,Discount Stickers,Kaggle,657.0
467,2010-01-06,Finland,Discount Stickers,Kaggle Tiers,592.0
468,2010-01-06,Finland,Discount Stickers,Kerneler,329.0
469,2010-01-06,Finland,Discount Stickers,Kerneler Dark Mode,372.0
470,2010-01-06,Finland,Stickers for Less,Holographic Goose,231.0
471,2010-01-06,Finland,Stickers for Less,Kaggle,1407.0
472,2010-01-06,Finland,Stickers for Less,Kaggle Tiers,1196.0
473,2010-01-06,Finland,Stickers for Less,Kerneler,614.0
474,2010-01-06,Finland,Stickers for Less,Kerneler Dark Mode,721.0
475,2010-01-06,Finland,Premium Sticker Mart,Holographic Goose,274.0
476,2010-01-06,Finland,Premium Sticker Mart,Kaggle,1615.0
477,2010-01-06,Finland,Premium Sticker Mart,Kaggle Tiers,1473.0
478,2010-01-06,Finland,Premium Sticker Mart,Kerneler,756.0
479,2010-01-06,Finland,Premium Sticker Mart,Kerneler Dark Mode,950.0
480,2010-01-06,Italy,Discount Stickers,Holographic Goose,83.0
481,2010-01-06,Italy,Discount Stickers,Kaggle,485.0
482,2010-01-06,Italy,Discount Stickers,Kaggle Tiers,511.0
483,2010-01-06,Italy,Discount Stickers,Kerneler,253.0
484,2010-01-06,Italy,Discount Stickers,Kerneler Dark Mode,297.0
485,2010-01-06,Italy,Stickers for Less,Holographic Goose,165.0
486,2010-01-06,Italy,Stickers for Less,Kaggle,1094.0
487,2010-01-06,Italy,Stickers for Less,Kaggle Tiers,1053.0
488,2010-01-06,Italy,Stickers for Less,Kerneler,459.0
489,2010-01-06,Italy,Stickers for Less,Kerneler Dark Mode,606.0
490,2010-01-06,Italy,Premium Sticker Mart,Holographic Goose,204.0
491,2010-01-06,Italy,Premium Sticker Mart,Kaggle,1131.0
492,2010-01-06,Italy,Premium Sticker Mart,Kaggle Tiers,1135.0
493,2010-01-06,Italy,Premium Sticker Mart,Kerneler,570.0
494,2010-01-06,Italy,Premium Sticker Mart,Kerneler Dark Mode,698.0
495,2010-01-06,Kenya,Discount Stickers,Holographic Goose,
496,2010-01-06,Kenya,Discount Stickers,Kaggle,13.0
497,2010-01-06,Kenya,Discount Stickers,Kaggle Tiers,11.0
498,2010-01-06,Kenya,Discount Stickers,Kerneler,6.0
499,2010-01-06,Kenya,Discount Stickers,Kerneler Dark Mode,7.0
500,2010-01-06,Kenya,Stickers for Less,Holographic Goose,
501,2010-01-06,Kenya,Stickers for Less,Kaggle,28.0
502,2010-01-06,Kenya,Stickers for Less,Kaggle Tiers,25.0
503,2010-01-06,Kenya,Stickers for Less,Kerneler,11.0
504,2010-01-06,Kenya,Stickers for Less,Kerneler Dark Mode,14.0
505,2010-01-06,Kenya,Premium Sticker Mart,Holographic Goose,
506,2010-01-06,Kenya,Premium Sticker Mart,Kaggle,32.0
507,2010-01-06,Kenya,Premium Sticker Mart,Kaggle Tiers,30.0
508,2010-01-06,Kenya,Premium Sticker Mart,Kerneler,14.0
509,2010-01-06,Kenya,Premium Sticker Mart,Kerneler Dark Mode,18.0
510,2010-01-06,Norway,Discount Stickers,Holographic Goose,205.0
511,2010-01-06,Norway,Discount Stickers,Kaggle,1131.0
512,2010-01-06,Norway,Discount Stickers,Kaggle Tiers,1123.0
513,2010-01-06,Norway,Discount Stickers,Kerneler,563.0
514,2010-01-06,Norway,Discount Stickers,Kerneler Dark Mode,671.0
515,2010-01-06,Norway,Stickers for Less,Holographic Goose,411.0
516,2010-01-06,Norway,Stickers for Less,Kaggle,2430.0
517,2010-01-06,Norway,Stickers for Less,Kaggle Tiers,2215.0
518,2010-01-06,Norway,Stickers for Less,Kerneler,1199.0
519,2010-01-06,Norway,Stickers for Less,Kerneler Dark Mode,1414.0
520,2010-01-06,Norway,Premium Sticker Mart,Holographic Goose,463.0
521,2010-01-06,Norway,Premium Sticker Mart,Kaggle,3118.0
522,2010-01-06,Norway,Premium Sticker Mart,Kaggle Tiers,2733.0
523,2010-01-06,Norway,Premium Sticker Mart,Kerneler,1254.0
524,2010-01-06,Norway,Premium Sticker Mart,Kerneler Dark Mode,1718.0
525,2010-01-06,Singapore,Discount Stickers,Holographic Goose,107.0
526,2010-01-06,Singapore,Discount Stickers,Kaggle,709.0
527,2010-01-06,Singapore,Discount Stickers,Kaggle Tiers,658.0
528,2010-01-06,Singapore,Discount Stickers,Kerneler,302.0
529,2010-01-06,Singapore,Discount Stickers,Kerneler Dark Mode,367.0
530,2010-01-06,Singapore,Stickers for Less,Holographic Goose,230.0
531,2010-01-06,Singapore,Stickers for Less,Kaggle,1514.0
532,2010-01-06,Singapore,Stickers for Less,Kaggle Tiers,1231.0
533,2010-01-06,Singapore,Stickers for Less,Kerneler,673.0
534,2010-01-06,Singapore,Stickers for Less,Kerneler Dark Mode,732.0
535,2010-01-06,Singapore,Premium Sticker Mart,Holographic Goose,261.0
536,2010-01-06,Singapore,Premium Sticker Mart,Kaggle,1690.0
537,2010-01-06,Singapore,Premium Sticker Mart,Kaggle Tiers,1553.0
538,2010-01-06,Singapore,Premium Sticker Mart,Kerneler,680.0
539,2010-01-06,Singapore,Premium Sticker Mart,Kerneler Dark Mode,821.0
540,2010-01-07,Canada,Discount Stickers,Holographic Goose,
541,2010-01-07,Canada,Discount Stickers,Kaggle,750.0
542,2010-01-07,Canada,Discount Stickers,Kaggle Tiers,580.0
543,2010-01-07,Canada,Discount Stickers,Kerneler,312.0
544,2010-01-07,Canada,Discount Stickers,Kerneler Dark Mode,357.0
545,2010-01-07,Canada,Stickers for Less,Holographic Goose,
546,2010-01-07,Canada,Stickers for Less,Kaggle,1237.0
547,2010-01-07,Canada,Stickers for Less,Kaggle Tiers,1319.0
548,2010-01-07,Canada,Stickers for Less,Kerneler,612.0
549,2010-01-07,Canada,Stickers for Less,Kerneler Dark Mode,653.0
550,2010-01-07,Canada,Premium Sticker Mart,Holographic Goose,240.0
551,2010-01-07,Canada,Premium Sticker Mart,Kaggle,1682.0
552,2010-01-07,Canada,Premium Sticker Mart,Kaggle Tiers,1473.0
553,2010-01-07,Canada,Premium Sticker Mart,Kerneler,680.0
554,2010-01-07,Canada,Premium Sticker Mart,Kerneler Dark Mode,911.0
555,2010-01-07,Finland,Discount Stickers,Holographic Goose,104.0
556,2010-01-07,Finland,Discount Stickers,Kaggle,695.0
557,2010-01-07,Finland,Discount Stickers,Kaggle Tiers,571.0
558,2010-01-07,Finland,Discount Stickers,Kerneler,292.0
559,2010-01-07,Finland,Discount Stickers,Kerneler Dark Mode,379.0
560,2010-01-07,Finland,Stickers for Less,Holographic Goose,198.0
561,2010-01-07,Finland,Stickers for Less,Kaggle,1316.0
562,2010-01-07,Finland,Stickers for Less,Kaggle Tiers,1143.0
563,2010-01-07,Finland,Stickers for Less,Kerneler,615.0
564,2010-01-07,Finland,Stickers for Less,Kerneler Dark Mode,742.0
565,2010-01-07,Finland,Premium Sticker Mart,Holographic Goose,249.0
566,2010-01-07,Finland,Premium Sticker Mart,Kaggle,1755.0
567,2010-01-07,Finland,Premium Sticker Mart,Kaggle Tiers,1251.0
568,2010-01-07,Finland,Premium Sticker Mart,Kerneler,742.0
569,2010-01-07,Finland,Premium Sticker Mart,Kerneler Dark Mode,787.0
570,2010-01-07,Italy,Discount Stickers,Holographic Goose,74.0
571,2010-01-07,Italy,Discount Stickers,Kaggle,479.0
572,2010-01-07,Italy,Discount Stickers,Kaggle Tiers,446.0
573,2010-01-07,Italy,Discount Stickers,Kerneler,223.0
574,2010-01-07,Italy,Discount Stickers,Kerneler Dark Mode,264.0
575,2010-01-07,Italy,Stickers for Less,Holographic Goose,163.0
576,2010-01-07,Italy,Stickers for Less,Kaggle,1027.0
577,2010-01-07,Italy,Stickers for Less,Kaggle Tiers,916.0
578,2010-01-07,Italy,Stickers for Less,Kerneler,425.0
579,2010-01-07,Italy,Stickers for Less,Kerneler Dark Mode,559.0
580,2010-01-07,Italy,Premium Sticker Mart,Holographic Goose,194.0
581,2010-01-07,Italy,Premium Sticker Mart,Kaggle,1319.0
582,2010-01-07,Italy,Premium Sticker Mart,Kaggle Tiers,1060.0
583,2010-01-07,Italy,Premium Sticker Mart,Kerneler,536.0
584,2010-01-07,Italy,Premium Sticker Mart,Kerneler Dark Mode,670.0
585,2010-01-07,Kenya,Discount Stickers,Holographic Goose,
586,2010-01-07,Kenya,Discount Stickers,Kaggle,13.0
587,2010-01-07,Kenya,Discount Stickers,Kaggle Tiers,11.0
588,2010-01-07,Kenya,Discount Stickers,Kerneler,6.0
589,2010-01-07,Kenya,Discount Stickers,Kerneler Dark Mode,7.0
590,2010-01-07,Kenya,Stickers for Less,Holographic Goose,
591,2010-01-07,Kenya,Stickers for Less,Kaggle,26.0
592,2010-01-07,Kenya,Stickers for Less,Kaggle Tiers,23.0
593,2010-01-07,Kenya,Stickers for Less,Kerneler,12.0
594,2010-01-07,Kenya,Stickers for Less,Kerneler Dark Mode,14.0
595,2010-01-07,Kenya,Premium Sticker Mart,Holographic Goose,
596,2010-01-07,Kenya,Premium Sticker Mart,Kaggle,29.0
597,2010-01-07,Kenya,Premium Sticker Mart,Kaggle Tiers,25.0
598,2010-01-07,Kenya,Premium Sticker Mart,Kerneler,14.0
599,2010-01-07,Kenya,Premium Sticker Mart,Kerneler Dark Mode,18.0
600,2010-01-07,Norway,Discount Stickers,Holographic Goose,205.0
601,2010-01-07,Norway,Discount Stickers,Kaggle,1172.0
602,2010-01-07,Norway,Discount Stickers,Kaggle Tiers,1125.0
603,2010-01-07,Norway,Discount Stickers,Kerneler,571.0
604,2010-01-07,Norway,Discount Stickers,Kerneler Dark Mode,654.0
605,2010-01-07,Norway,Stickers for Less,Holographic Goose,399.0
606,2010-01-07,Norway,Stickers for Less,Kaggle,2284.0
607,2010-01-07,Norway,Stickers for Less,Kaggle Tiers,2240.0
608,2010-01-07,Norway,Stickers for Less,Kerneler,1189.0
609,2010-01-07,Norway,Stickers for Less,Kerneler Dark Mode,1430.0
610,2010-01-07,Norway,Premium Sticker Mart,Holographic Goose,436.0
611,2010-01-07,Norway,Premium Sticker Mart,Kaggle,2853.0
612,2010-01-07,Norway,Premium Sticker Mart,Kaggle Tiers,2495.0
613,2010-01-07,Norway,Premium Sticker Mart,Kerneler,1429.0
614,2010-01-07,Norway,Premium Sticker Mart,Kerneler Dark Mode,1666.0
615,2010-01-07,Singapore,Discount Stickers,Holographic Goose,98.0
616,2010-01-07,Singapore,Discount Stickers,Kaggle,706.0
617,2010-01-07,Singapore,Discount Stickers,Kaggle Tiers,544.0
618,2010-01-07,Singapore,Discount Stickers,Kerneler,289.0
619,2010-01-07,Singapore,Discount Stickers,Kerneler Dark Mode,365.0
620,2010-01-07,Singapore,Stickers for Less,Holographic Goose,217.0
621,2010-01-07,Singapore,Stickers for Less,Kaggle,1394.0
622,2010-01-07,Singapore,Stickers for Less,Kaggle Tiers,1220.0
623,2010-01-07,Singapore,Stickers for Less,Kerneler,563.0
624,2010-01-07,Singapore,Stickers for Less,Kerneler Dark Mode,754.0
625,2010-01-07,Singapore,Premium Sticker Mart,Holographic Goose,260.0
626,2010-01-07,Singapore,Premium Sticker Mart,Kaggle,1637.0
627,2010-01-07,Singapore,Premium Sticker Mart,Kaggle Tiers,1408.0
628,2010-01-07,Singapore,Premium Sticker Mart,Kerneler,743.0
629,2010-01-07,Singapore,Premium Sticker Mart,Kerneler Dark Mode,811.0
630,2010-01-08,Canada,Discount Stickers,Holographic Goose,
631,2010-01-08,Canada,Discount Stickers,Kaggle,700.0
632,2010-01-08,Canada,Discount Stickers,Kaggle Tiers,590.0
633,2010-01-08,Canada,Discount Stickers,Kerneler,315.0
634,2010-01-08,Canada,Discount Stickers,Kerneler Dark Mode,354.0
635,2010-01-08,Canada,Stickers for Less,Holographic Goose,208.0
636,2010-01-08,Canada,Stickers for Less,Kaggle,1356.0
637,2010-01-08,Canada,Stickers for Less,Kaggle Tiers,1193.0
638,2010-01-08,Canada,Stickers for Less,Kerneler,577.0
639,2010-01-08,Canada,Stickers for Less,Kerneler Dark Mode,789.0
640,2010-01-08,Canada,Premium Sticker Mart,Holographic Goose,265.0
641,2010-01-08,Canada,Premium Sticker Mart,Kaggle,1733.0
642,2010-01-08,Canada,Premium Sticker Mart,Kaggle Tiers,1355.0
643,2010-01-08,Canada,Premium Sticker Mart,Kerneler,713.0
644,2010-01-08,Canada,Premium Sticker Mart,Kerneler Dark Mode,924.0
645,2010-01-08,Finland,Discount Stickers,Holographic Goose,112.0
646,2010-01-08,Finland,Discount Stickers,Kaggle,711.0
647,2010-01-08,Finland,Discount Stickers,Kaggle Tiers,629.0
648,2010-01-08,Finland,Discount Stickers,Kerneler,346.0
649,2010-01-08,Finland,Discount Stickers,Kerneler Dark Mode,392.0
650,2010-01-08,Finland,Stickers for Less,Holographic Goose,224.0
651,2010-01-08,Finland,Stickers for Less,Kaggle,1301.0
652,2010-01-08,Finland,Stickers for Less,Kaggle Tiers,1365.0
653,2010-01-08,Finland,Stickers for Less,Kerneler,629.0
654,2010-01-08,Finland,Stickers for Less,Kerneler Dark Mode,762.0
655,2010-01-08,Finland,Premium Sticker Mart,Holographic Goose,252.0
656,2010-01-08,Finland,Premium Sticker Mart,Kaggle,1702.0
657,2010-01-08,Finland,Premium Sticker Mart,Kaggle Tiers,1396.0
658,2010-01-08,Finland,Premium Sticker Mart,Kerneler,730.0
659,2010-01-08,Finland,Premium Sticker Mart,Kerneler Dark Mode,916.0
660,2010-01-08,Italy,Discount Stickers,Holographic Goose,87.0
661,2010-01-08,Italy,Discount Stickers,Kaggle,542.0
662,2010-01-08,Italy,Discount Stickers,Kaggle Tiers,475.0
663,2010-01-08,Italy,Discount Stickers,Kerneler,230.0
664,2010-01-08,Italy,Discount Stickers,Kerneler Dark Mode,304.0
665,2010-01-08,Italy,Stickers for Less,Holographic Goose,171.0
666,2010-01-08,Italy,Stickers for Less,Kaggle,1067.0
667,2010-01-08,Italy,Stickers for Less,Kaggle Tiers,997.0
668,2010-01-08,Italy,Stickers for Less,Kerneler,458.0
669,2010-01-08,Italy,Stickers for Less,Kerneler Dark Mode,644.0
670,2010-01-08,Italy,Premium Sticker Mart,Holographic Goose,200.0
671,2010-01-08,Italy,Premium Sticker Mart,Kaggle,1327.0
672,2010-01-08,Italy,Premium Sticker Mart,Kaggle Tiers,1134.0
673,2010-01-08,Italy,Premium Sticker Mart,Kerneler,621.0
674,2010-01-08,Italy,Premium Sticker Mart,Kerneler Dark Mode,748.0
675,2010-01-08,Kenya,Discount Stickers,Holographic Goose,
676,2010-01-08,Kenya,Discount Stickers,Kaggle,14.0
677,2010-01-08,Kenya,Discount Stickers,Kaggle Tiers,11.0
678,2010-01-08,Kenya,Discount Stickers,Kerneler,6.0
679,2010-01-08,Kenya,Discount Stickers,Kerneler Dark Mode,7.0
680,2010-01-08,Kenya,Stickers for Less,Holographic Goose,
681,2010-01-08,Kenya,Stickers for Less,Kaggle,28.0
682,2010-01-08,Kenya,Stickers for Less,Kaggle Tiers,24.0
683,2010-01-08,Kenya,Stickers for Less,Kerneler,12.0
684,2010-01-08,Kenya,Stickers for Less,Kerneler Dark Mode,14.0
685,2010-01-08,Kenya,Premium Sticker Mart,Holographic Goose,5.0
686,2010-01-08,Kenya,Premium Sticker Mart,Kaggle,32.0
687,2010-01-08,Kenya,Premium Sticker Mart,Kaggle Tiers,30.0
688,2010-01-08,Kenya,Premium Sticker Mart,Kerneler,13.0
689,2010-01-08,Kenya,Premium Sticker Mart,Kerneler Dark Mode,18.0
690,2010-01-08,Norway,Discount Stickers,Holographic Goose,200.0
691,2010-01-08,Norway,Discount Stickers,Kaggle,1275.0
692,2010-01-08,Norway,Discount Stickers,Kaggle Tiers,1148.0
693,2010-01-08,Norway,Discount Stickers,Kerneler,550.0
694,2010-01-08,Norway,Discount Stickers,Kerneler Dark Mode,596.0
695,2010-01-08,Norway,Stickers for Less,Holographic Goose,422.0
696,2010-01-08,Norway,Stickers for Less,Kaggle,2424.0
697,2010-01-08,Norway,Stickers for Less,Kaggle Tiers,2300.0
698,2010-01-08,Norway,Stickers for Less,Kerneler,1037.0
699,2010-01-08,Norway,Stickers for Less,Kerneler Dark Mode,1304.0
700,2010-01-08,Norway,Premium Sticker Mart,Holographic Goose,482.0
701,2010-01-08,Norway,Premium Sticker Mart,Kaggle,2966.0
702,2010-01-08,Norway,Premium Sticker Mart,Kaggle Tiers,2812.0
703,2010-01-08,Norway,Premium Sticker Mart,Kerneler,1455.0
704,2010-01-08,Norway,Premium Sticker Mart,Kerneler Dark Mode,1589.0
705,2010-01-08,Singapore,Discount Stickers,Holographic Goose,117.0
706,2010-01-08,Singapore,Discount Stickers,Kaggle,600.0
707,2010-01-08,Singapore,Discount Stickers,Kaggle Tiers,601.0
708,2010-01-08,Singapore,Discount Stickers,Kerneler,292.0
709,2010-01-08,Singapore,Discount Stickers,Kerneler Dark Mode,372.0
710,2010-01-08,Singapore,Stickers for Less,Holographic Goose,217.0
711,2010-01-08,Singapore,Stickers for Less,Kaggle,1299.0
712,2010-01-08,Singapore,Stickers for Less,Kaggle Tiers,1268.0
713,2010-01-08,Singapore,Stickers for Less,Kerneler,602.0
714,2010-01-08,Singapore,Stickers for Less,Kerneler Dark Mode,773.0
715,2010-01-08,Singapore,Premium Sticker Mart,Holographic Goose,257.0
716,2010-01-08,Singapore,Premium Sticker Mart,Kaggle,1610.0
717,2010-01-08,Singapore,Premium Sticker Mart,Kaggle Tiers,1520.0
718,2010-01-08,Singapore,Premium Sticker Mart,Kerneler,712.0
719,2010-01-08,Singapore,Premium Sticker Mart,Kerneler Dark Mode,891.0
720,2010-01-09,Canada,Discount Stickers,Holographic Goose,
721,2010-01-09,Canada,Discount Stickers,Kaggle,705.0
722,2010-01-09,Canada,Discount Stickers,Kaggle Tiers,604.0
723,2010-01-09,Canada,Discount Stickers,Kerneler,307.0
724,2010-01-09,Canada,Discount Stickers,Kerneler Dark Mode,365.0
725,2010-01-09,Canada,Stickers for Less,Holographic Goose,221.0
726,2010-01-09,Canada,Stickers for Less,Kaggle,1577.0
727,2010-01-09,Canada,Stickers for Less,Kaggle Tiers,1183.0
728,2010-01-09,Canada,Stickers for Less,Kerneler,612.0
729,2010-01-09,Canada,Stickers for Less,Kerneler Dark Mode,783.0
730,2010-01-09,Canada,Premium Sticker Mart,Holographic Goose,274.0
731,2010-01-09,Canada,Premium Sticker Mart,Kaggle,1679.0
732,2010-01-09,Canada,Premium Sticker Mart,Kaggle Tiers,1402.0
733,2010-01-09,Canada,Premium Sticker Mart,Kerneler,793.0
734,2010-01-09,Canada,Premium Sticker Mart,Kerneler Dark Mode,918.0
735,2010-01-09,Finland,Discount Stickers,Holographic Goose,126.0
736,2010-01-09,Finland,Discount Stickers,Kaggle,729.0
737,2010-01-09,Finland,Discount Stickers,Kaggle Tiers,648.0
738,2010-01-09,Finland,Discount Stickers,Kerneler,320.0
739,2010-01-09,Finland,Discount Stickers,Kerneler Dark Mode,408.0
740,2010-01-09,Finland,Stickers for Less,Holographic Goose,223.0
741,2010-01-09,Finland,Stickers for Less,Kaggle,1537.0
742,2010-01-09,Finland,Stickers for Less,Kaggle Tiers,1309.0
743,2010-01-09,Finland,Stickers for Less,Kerneler,735.0
744,2010-01-09,Finland,Stickers for Less,Kerneler Dark Mode,764.0
745,2010-01-09,Finland,Premium Sticker Mart,Holographic Goose,282.0
